frame,hp_p1,hp_p2,x_p1,x_p2,distance,action_id
640029,100.0,100.0,384.0,536.0,152.0,2
640030,100.0,100.0,384.0,544.0,160.0,5
640031,100.0,100.0,384.0,552.0,168.0,6
640032,100.0,100.0,384.0,560.0,176.0,3
640033,100.0,100.0,384.0,568.0,184.0,5
640034,100.0,100.0,384.0,560.0,176.0,3
640035,100.0,100.0,384.0,568.0,184.0,8
640036,100.0,100.0,392.0,576.0,184.0,2
640037,100.0,100.0,400.0,568.0,168.0,2
640038,100.0,100.0,408.0,568.0,160.0,2
640039,100.0,100.0,416.0,576.0,160.0,2
640040,100.0,100.0,416.0,584.0,168.0,8
640041,100.0,100.0,424.0,576.0,152.0,2
640042,100.0,100.0,424.0,568.0,144.0,8
640043,100.0,100.0,432.0,560.0,128.0,2
640044,100.0,100.0,432.0,568.0,136.0,5
640045,100.0,100.0,440.0,568.0,128.0,2
640046,100.0,100.0,448.0,568.0,120.0,2
640047,100.0,100.0,456.0,568.0,112.0,2
640048,100.0,100.0,464.0,576.0,112.0,2
640049,100.0,100.0,472.0,584.0,112.0,2
640050,100.0,100.0,472.0,592.0,120.0,3
640051,100.0,100.0,480.0,592.0,112.0,2
640052,100.0,100.0,488.0,584.0,96.0,2
640053,100.0,100.0,496.0,592.0,96.0,2
640054,100.0,100.0,504.0,584.0,80.0,2
640055,97.0,97.0,504.0,584.0,80.0,5
640056,95.0,97.0,504.0,584.0,80.0,9
640057,88.0,97.0,504.0,584.0,80.0,3
640058,85.0,94.0,504.0,584.0,80.0,5
640059,85.0,94.0,504.0,584.0,80.0,9
640060,83.0,94.0,504.0,584.0,80.0,9
640061,81.0,94.0,504.0,584.0,80.0,9
640062,74.0,91.0,504.0,584.0,80.0,5
640063,67.0,88.0,504.0,584.0,80.0,5
640064,67.0,88.0,504.0,584.0,80.0,9
640065,65.0,88.0,504.0,584.0,80.0,9
640066,63.0,88.0,504.0,584.0,80.0,9
640067,63.0,88.0,504.0,584.0,80.0,9
640068,63.0,88.0,504.0,584.0,80.0,9
640069,60.0,85.0,504.0,584.0,80.0,5
640070,57.0,85.0,504.0,584.0,80.0,0
640071,50.0,82.0,504.0,584.0,80.0,5
640072,48.0,82.0,504.0,584.0,80.0,9
640073,48.0,82.0,504.0,584.0,80.0,9
640074,46.0,82.0,504.0,584.0,80.0,9
640075,44.0,82.0,504.0,584.0,80.0,9
640076,37.0,82.0,504.0,584.0,80.0,0
640077,30.0,79.0,504.0,584.0,80.0,5
640078,28.0,79.0,504.0,584.0,80.0,9
640079,21.0,76.0,504.0,584.0,80.0,5
640080,21.0,76.0,504.0,584.0,80.0,9
640081,19.0,76.0,504.0,584.0,80.0,9
640082,16.0,73.0,504.0,584.0,80.0,5
640083,16.0,73.0,504.0,584.0,80.0,9
640084,14.0,73.0,504.0,584.0,80.0,9
640085,12.0,73.0,504.0,584.0,80.0,9
640086,10.0,73.0,504.0,584.0,80.0,9
640087,8.0,73.0,504.0,584.0,80.0,9
640088,6.0,73.0,504.0,584.0,80.0,9
640089,3.0,73.0,504.0,584.0,80.0,3
640090,1.0,73.0,504.0,584.0,80.0,9
640091,0.0,73.0,504.0,584.0,80.0,9
650000,100.0,100.0,208.0,752.0,544.0,2
650001,100.0,100.0,216.0,744.0,528.0,2
650002,100.0,100.0,216.0,736.0,520.0,0
650003,100.0,100.0,224.0,728.0,504.0,2
650004,100.0,100.0,232.0,720.0,488.0,2
650005,100.0,100.0,240.0,712.0,472.0,2
650006,100.0,100.0,240.0,704.0,464.0,3
650007,100.0,100.0,248.0,696.0,448.0,2
650008,100.0,100.0,256.0,688.0,432.0,2
650009,100.0,100.0,256.0,680.0,424.0,0
650010,100.0,100.0,264.0,672.0,408.0,2
650011,100.0,100.0,272.0,664.0,392.0,2
650012,100.0,100.0,272.0,656.0,384.0,3
650013,100.0,100.0,280.0,648.0,368.0,2
650014,100.0,100.0,288.0,640.0,352.0,2
650015,100.0,100.0,296.0,632.0,336.0,2
650016,100.0,100.0,304.0,624.0,320.0,2
650017,100.0,100.0,312.0,616.0,304.0,2
650018,100.0,100.0,320.0,608.0,288.0,2
650019,100.0,100.0,320.0,600.0,280.0,0
650020,100.0,100.0,328.0,592.0,264.0,2
650021,100.0,100.0,336.0,584.0,248.0,2
650022,100.0,100.0,344.0,576.0,232.0,2
650023,100.0,100.0,352.0,568.0,216.0,2
650024,100.0,100.0,360.0,560.0,200.0,2
650025,100.0,100.0,360.0,552.0,192.0,3
650026,100.0,100.0,368.0,552.0,184.0,2
650027,100.0,100.0,368.0,544.0,176.0,3
650028,100.0,100.0,368.0,552.0,184.0,7
650029,100.0,100.0,376.0,544.0,168.0,2
650030,100.0,100.0,384.0,544.0,160.0,2
650031,100.0,100.0,384.0,544.0,160.0,8
650032,100.0,100.0,392.0,552.0,160.0,2
650033,100.0,100.0,400.0,552.0,152.0,2
650034,100.0,100.0,400.0,560.0,160.0,7
650035,100.0,100.0,408.0,568.0,160.0,2
650036,100.0,100.0,416.0,568.0,152.0,2
650037,100.0,100.0,416.0,560.0,144.0,3
650038,100.0,100.0,424.0,552.0,128.0,2
650039,100.0,100.0,424.0,552.0,128.0,8
650040,100.0,100.0,424.0,552.0,128.0,3
650041,100.0,100.0,432.0,552.0,120.0,2
650042,100.0,100.0,440.0,544.0,104.0,2
650043,100.0,100.0,440.0,552.0,112.0,8
650044,100.0,100.0,448.0,552.0,104.0,2
650045,100.0,100.0,448.0,560.0,112.0,6
650046,100.0,100.0,456.0,552.0,96.0,2
650047,100.0,100.0,456.0,552.0,96.0,5
650048,100.0,100.0,464.0,544.0,80.0,2
650049,100.0,100.0,464.0,544.0,80.0,9
650050,98.0,100.0,464.0,544.0,80.0,9
650051,91.0,100.0,464.0,544.0,80.0,0
650052,91.0,100.0,464.0,544.0,80.0,9
650053,89.0,100.0,464.0,544.0,80.0,9
650054,87.0,100.0,464.0,544.0,80.0,9
650055,87.0,100.0,464.0,544.0,80.0,9
650056,85.0,100.0,464.0,544.0,80.0,9
650057,83.0,100.0,464.0,544.0,80.0,9
650058,81.0,100.0,464.0,544.0,80.0,9
650059,78.0,97.0,464.0,544.0,80.0,5
650060,76.0,97.0,464.0,544.0,80.0,9
650061,69.0,94.0,464.0,544.0,80.0,5
650062,67.0,94.0,464.0,544.0,80.0,9
650063,60.0,94.0,464.0,544.0,80.0,0
650064,58.0,94.0,464.0,544.0,80.0,9
650065,56.0,94.0,464.0,544.0,80.0,9
650066,54.0,94.0,464.0,544.0,80.0,9
650067,52.0,94.0,464.0,544.0,80.0,9
650068,50.0,94.0,464.0,544.0,80.0,9
650069,48.0,94.0,464.0,544.0,80.0,9
650070,48.0,94.0,464.0,544.0,80.0,9
650071,48.0,94.0,464.0,544.0,80.0,9
650072,48.0,94.0,464.0,544.0,80.0,9
650073,45.0,91.0,464.0,544.0,80.0,5
650074,42.0,88.0,464.0,544.0,80.0,5
650075,40.0,88.0,464.0,544.0,80.0,9
650076,40.0,88.0,464.0,544.0,80.0,9
650077,38.0,88.0,464.0,544.0,80.0,9
650078,36.0,88.0,464.0,544.0,80.0,9
650079,36.0,88.0,464.0,544.0,80.0,9
650080,34.0,88.0,464.0,544.0,80.0,9
650081,31.0,88.0,464.0,544.0,80.0,0
650082,24.0,88.0,464.0,544.0,80.0,0
650083,22.0,88.0,464.0,544.0,80.0,9
650084,20.0,88.0,464.0,544.0,80.0,9
650085,18.0,88.0,464.0,544.0,80.0,9
650086,11.0,85.0,464.0,544.0,80.0,5
650087,11.0,85.0,464.0,544.0,80.0,9
650088,8.0,85.0,464.0,544.0,80.0,0
650089,5.0,85.0,464.0,544.0,80.0,0
650090,3.0,85.0,464.0,544.0,80.0,9
650091,0.0,82.0,464.0,544.0,80.0,5
660000,100.0,100.0,208.0,752.0,544.0,2
660001,100.0,100.0,216.0,744.0,528.0,2
660002,100.0,100.0,224.0,736.0,512.0,2
660003,100.0,100.0,232.0,728.0,496.0,2
660004,100.0,100.0,240.0,720.0,480.0,2
660005,100.0,100.0,248.0,712.0,464.0,2
660006,100.0,100.0,256.0,704.0,448.0,2
660007,100.0,100.0,264.0,696.0,432.0,2
660008,100.0,100.0,272.0,688.0,416.0,2
660009,100.0,100.0,280.0,680.0,400.0,2
660010,100.0,100.0,288.0,672.0,384.0,2
660011,100.0,100.0,296.0,664.0,368.0,2
660012,100.0,100.0,304.0,656.0,352.0,2
660013,100.0,100.0,312.0,648.0,336.0,2
660014,100.0,100.0,312.0,640.0,328.0,3
660015,100.0,100.0,320.0,632.0,312.0,2
660016,100.0,100.0,320.0,624.0,304.0,0
660017,100.0,100.0,328.0,616.0,288.0,2
660018,100.0,100.0,336.0,608.0,272.0,2
660019,100.0,100.0,344.0,600.0,256.0,2
660020,100.0,100.0,344.0,592.0,248.0,3
660021,100.0,100.0,352.0,584.0,232.0,2
660022,100.0,100.0,360.0,576.0,216.0,2
660023,100.0,100.0,368.0,568.0,200.0,2
660024,100.0,100.0,376.0,560.0,184.0,2
660025,100.0,100.0,384.0,560.0,176.0,2
660026,100.0,100.0,384.0,552.0,168.0,7
660027,100.0,100.0,384.0,544.0,160.0,8
660028,100.0,100.0,384.0,552.0,168.0,6
660029,100.0,100.0,392.0,544.0,152.0,2
660030,100.0,100.0,400.0,536.0,136.0,2
660031,100.0,100.0,408.0,544.0,136.0,2
660032,100.0,100.0,408.0,536.0,128.0,6
660033,100.0,100.0,408.0,528.0,120.0,7
660034,100.0,100.0,408.0,536.0,128.0,8
660035,100.0,100.0,416.0,544.0,128.0,2
660036,100.0,100.0,424.0,536.0,112.0,2
660037,100.0,100.0,432.0,528.0,96.0,2
660038,100.0,100.0,432.0,536.0,104.0,8
660039,100.0,100.0,432.0,544.0,112.0,3
660040,100.0,100.0,432.0,552.0,120.0,5
660041,100.0,100.0,440.0,544.0,104.0,2
660042,100.0,100.0,440.0,536.0,96.0,8
660043,100.0,100.0,448.0,544.0,96.0,2
660044,100.0,100.0,448.0,536.0,88.0,3
660045,98.0,100.0,448.0,536.0,88.0,9
660046,98.0,97.0,448.0,528.0,80.0,5
660047,96.0,97.0,448.0,528.0,80.0,9
660048,94.0,97.0,448.0,528.0,80.0,9
660049,92.0,97.0,448.0,528.0,80.0,9
660050,92.0,97.0,448.0,528.0,80.0,9
660051,90.0,97.0,448.0,528.0,80.0,9
660052,90.0,97.0,448.0,528.0,80.0,9
660053,90.0,97.0,448.0,528.0,80.0,9
660054,90.0,97.0,448.0,528.0,80.0,9
660055,88.0,97.0,448.0,528.0,80.0,9
660056,88.0,97.0,448.0,528.0,80.0,9
660057,86.0,97.0,448.0,528.0,80.0,9
660058,84.0,97.0,448.0,528.0,80.0,9
660059,82.0,97.0,448.0,528.0,80.0,9
660060,80.0,97.0,448.0,528.0,80.0,9
660061,77.0,97.0,448.0,528.0,80.0,0
660062,77.0,97.0,448.0,528.0,80.0,9
660063,74.0,94.0,448.0,528.0,80.0,5
660064,72.0,94.0,448.0,528.0,80.0,9
660065,69.0,91.0,448.0,528.0,80.0,5
660066,67.0,91.0,448.0,528.0,80.0,9
660067,67.0,91.0,448.0,528.0,80.0,9
660068,65.0,91.0,448.0,528.0,80.0,9
660069,65.0,91.0,448.0,528.0,80.0,9
660070,63.0,91.0,448.0,528.0,80.0,9
660071,63.0,91.0,448.0,528.0,80.0,9
660072,61.0,91.0,448.0,528.0,80.0,9
660073,59.0,91.0,448.0,528.0,80.0,9
660074,56.0,88.0,448.0,528.0,80.0,5
660075,56.0,88.0,448.0,528.0,80.0,9
660076,54.0,88.0,448.0,528.0,80.0,9
660077,52.0,88.0,448.0,528.0,80.0,9
660078,49.0,88.0,448.0,528.0,80.0,0
660079,49.0,88.0,448.0,528.0,80.0,9
660080,49.0,88.0,448.0,528.0,80.0,9
660081,47.0,88.0,448.0,528.0,80.0,9
660082,47.0,88.0,448.0,528.0,80.0,9
660083,45.0,88.0,448.0,528.0,80.0,9
660084,43.0,88.0,448.0,528.0,80.0,9
660085,41.0,88.0,448.0,528.0,80.0,9
660086,34.0,85.0,448.0,528.0,80.0,5
660087,32.0,85.0,448.0,528.0,80.0,9
660088,30.0,85.0,448.0,528.0,80.0,9
660089,30.0,85.0,448.0,528.0,80.0,9
660090,23.0,85.0,448.0,528.0,80.0,0
660091,16.0,85.0,448.0,528.0,80.0,3
660092,9.0,85.0,448.0,528.0,80.0,0
660093,7.0,85.0,448.0,528.0,80.0,9
660094,7.0,85.0,448.0,528.0,80.0,9
660095,4.0,85.0,448.0,528.0,80.0,3
660096,2.0,85.0,448.0,528.0,80.0,9
660097,2.0,85.0,448.0,528.0,80.0,9
660098,0.0,85.0,448.0,528.0,80.0,9
670000,100.0,100.0,200.0,752.0,552.0,3
670001,100.0,100.0,208.0,744.0,536.0,2
670002,100.0,100.0,216.0,736.0,520.0,2
670003,100.0,100.0,224.0,728.0,504.0,2
670004,100.0,100.0,232.0,720.0,488.0,2
670005,100.0,100.0,240.0,712.0,472.0,2
670006,100.0,100.0,248.0,704.0,456.0,2
670007,100.0,100.0,256.0,696.0,440.0,2
670008,100.0,100.0,264.0,688.0,424.0,2
670009,100.0,100.0,264.0,680.0,416.0,3
670010,100.0,100.0,272.0,672.0,400.0,2
670011,100.0,100.0,280.0,664.0,384.0,2
670012,100.0,100.0,288.0,656.0,368.0,2
670013,100.0,100.0,296.0,648.0,352.0,2
670014,100.0,100.0,304.0,640.0,336.0,2
670015,100.0,100.0,312.0,632.0,320.0,2
670016,100.0,100.0,320.0,624.0,304.0,2
670017,100.0,100.0,320.0,616.0,296.0,3
670018,100.0,100.0,328.0,608.0,280.0,2
670019,100.0,100.0,336.0,600.0,264.0,2
670020,100.0,100.0,336.0,592.0,256.0,0
670021,100.0,100.0,344.0,584.0,240.0,2
670022,100.0,100.0,344.0,576.0,232.0,3
670023,100.0,100.0,352.0,568.0,216.0,2
670024,100.0,100.0,360.0,560.0,200.0,2
670025,100.0,100.0,368.0,552.0,184.0,2
670026,100.0,100.0,376.0,544.0,168.0,2
670027,100.0,100.0,376.0,544.0,168.0,8
670028,100.0,100.0,384.0,544.0,160.0,2
670029,100.0,100.0,392.0,536.0,144.0,2
670030,100.0,100.0,392.0,536.0,144.0,8
670031,100.0,100.0,400.0,544.0,144.0,2
670032,100.0,100.0,400.0,552.0,152.0,7
670033,100.0,100.0,400.0,560.0,160.0,3
670034,100.0,100.0,400.0,552.0,152.0,8
670035,100.0,100.0,400.0,552.0,152.0,7
670036,100.0,100.0,408.0,560.0,152.0,2
670037,100.0,100.0,408.0,568.0,160.0,6
670038,100.0,100.0,416.0,568.0,152.0,2
670039,100.0,100.0,416.0,568.0,152.0,8
670040,100.0,100.0,416.0,560.0,144.0,8
670041,100.0,100.0,424.0,568.0,144.0,2
670042,100.0,100.0,424.0,560.0,136.0,7
670043,100.0,100.0,432.0,568.0,136.0,2
670044,100.0,100.0,432.0,560.0,128.0,5
670045,100.0,100.0,440.0,568.0,128.0,2
670046,100.0,100.0,440.0,568.0,128.0,8
670047,100.0,100.0,440.0,576.0,136.0,5
670048,100.0,100.0,448.0,576.0,128.0,2
670049,100.0,100.0,456.0,568.0,112.0,2
670050,100.0,100.0,456.0,576.0,120.0,3
670051,100.0,100.0,456.0,568.0,112.0,7
670052,100.0,100.0,464.0,560.0,96.0,2
670053,100.0,100.0,472.0,568.0,96.0,2
670054,100.0,100.0,472.0,568.0,96.0,5
670055,100.0,100.0,480.0,576.0,96.0,2
670056,93.0,100.0,488.0,576.0,88.0,2
670057,93.0,100.0,488.0,568.0,80.0,9
670058,91.0,100.0,488.0,568.0,80.0,9
670059,89.0,100.0,488.0,568.0,80.0,9
670060,89.0,100.0,488.0,568.0,80.0,9
670061,87.0,100.0,488.0,568.0,80.0,9
670062,87.0,100.0,488.0,568.0,80.0,9
670063,80.0,97.0,488.0,568.0,80.0,5
670064,80.0,97.0,488.0,568.0,80.0,9
670065,77.0,94.0,488.0,568.0,80.0,5
670066,75.0,94.0,488.0,568.0,80.0,9
670067,68.0,91.0,488.0,568.0,80.0,5
670068,66.0,91.0,488.0,568.0,80.0,9
670069,66.0,91.0,488.0,568.0,80.0,9
670070,66.0,91.0,488.0,568.0,80.0,9
670071,59.0,91.0,488.0,568.0,80.0,3
670072,57.0,91.0,488.0,568.0,80.0,9
670073,55.0,91.0,488.0,568.0,80.0,9
670074,48.0,88.0,488.0,568.0,80.0,5
670075,48.0,88.0,488.0,568.0,80.0,9
670076,46.0,88.0,488.0,568.0,80.0,9
670077,44.0,88.0,488.0,568.0,80.0,9
670078,41.0,88.0,488.0,568.0,80.0,0
670079,41.0,88.0,488.0,568.0,80.0,9
670080,41.0,88.0,488.0,568.0,80.0,9
670081,39.0,88.0,488.0,568.0,80.0,9
670082,39.0,88.0,488.0,568.0,80.0,9
670083,39.0,88.0,488.0,568.0,80.0,9
670084,37.0,88.0,488.0,568.0,80.0,9
670085,35.0,88.0,488.0,568.0,80.0,9
670086,33.0,88.0,488.0,568.0,80.0,9
670087,26.0,88.0,488.0,568.0,80.0,3
670088,23.0,88.0,488.0,568.0,80.0,3
670089,23.0,88.0,488.0,568.0,80.0,9
670090,23.0,88.0,488.0,568.0,80.0,9
670091,21.0,88.0,488.0,568.0,80.0,9
670092,21.0,88.0,488.0,568.0,80.0,9
670093,21.0,88.0,488.0,568.0,80.0,9
670094,21.0,88.0,488.0,568.0,80.0,9
670095,14.0,85.0,488.0,568.0,80.0,5
670096,12.0,85.0,488.0,568.0,80.0,9
670097,10.0,85.0,488.0,568.0,80.0,9
670098,8.0,85.0,488.0,568.0,80.0,9
670099,1.0,82.0,488.0,568.0,80.0,5
670100,1.0,82.0,488.0,568.0,80.0,9
670101,0.0,82.0,488.0,568.0,80.0,0
680000,100.0,100.0,208.0,752.0,544.0,2
680001,100.0,100.0,216.0,744.0,528.0,2
680002,100.0,100.0,216.0,736.0,520.0,3
680003,100.0,100.0,224.0,728.0,504.0,2
680004,100.0,100.0,232.0,720.0,488.0,2
680005,100.0,100.0,240.0,712.0,472.0,2
680006,100.0,100.0,248.0,704.0,456.0,2
680007,100.0,100.0,248.0,696.0,448.0,0
680008,100.0,100.0,248.0,688.0,440.0,0
680009,100.0,100.0,248.0,680.0,432.0,3
680010,100.0,100.0,256.0,672.0,416.0,2
680011,100.0,100.0,256.0,664.0,408.0,3
680012,100.0,100.0,264.0,656.0,392.0,2
680013,100.0,100.0,272.0,648.0,376.0,2
680014,100.0,100.0,280.0,640.0,360.0,2
680015,100.0,100.0,288.0,632.0,344.0,2
680016,100.0,100.0,288.0,624.0,336.0,0
680017,100.0,100.0,296.0,616.0,320.0,2
680018,100.0,100.0,304.0,608.0,304.0,2
680019,100.0,100.0,312.0,600.0,288.0,2
680020,100.0,100.0,320.0,592.0,272.0,2
680021,100.0,100.0,328.0,584.0,256.0,2
680022,100.0,100.0,328.0,576.0,248.0,3
680023,100.0,100.0,336.0,568.0,232.0,2
680024,100.0,100.0,344.0,560.0,216.0,2
680025,100.0,100.0,352.0,552.0,200.0,2
680026,100.0,100.0,352.0,544.0,192.0,3
680027,100.0,100.0,360.0,544.0,184.0,2
680028,100.0,100.0,360.0,544.0,184.0,0
680029,100.0,100.0,368.0,552.0,184.0,2
680030,100.0,100.0,376.0,552.0,176.0,2
680031,100.0,100.0,384.0,552.0,168.0,2
680032,100.0,100.0,392.0,552.0,160.0,2
680033,100.0,100.0,400.0,552.0,152.0,2
680034,100.0,100.0,400.0,560.0,160.0,3
680035,100.0,100.0,400.0,560.0,160.0,8
680036,100.0,100.0,408.0,560.0,152.0,2
680037,100.0,100.0,416.0,568.0,152.0,2
680038,100.0,100.0,416.0,560.0,144.0,6
680039,100.0,100.0,416.0,568.0,152.0,5
680040,100.0,100.0,424.0,568.0,144.0,2
680041,100.0,100.0,432.0,576.0,144.0,2
680042,100.0,100.0,432.0,568.0,136.0,8
680043,100.0,100.0,440.0,560.0,120.0,2
680044,100.0,100.0,448.0,568.0,120.0,2
680045,100.0,100.0,456.0,576.0,120.0,2
680046,100.0,100.0,456.0,576.0,120.0,8
680047,100.0,100.0,456.0,584.0,128.0,5
680048,100.0,100.0,456.0,576.0,120.0,5
680049,100.0,100.0,464.0,568.0,104.0,2
680050,100.0,100.0,472.0,560.0,88.0,2
680051,100.0,93.0,472.0,552.0,80.0,6
680052,98.0,93.0,472.0,552.0,80.0,9
680053,91.0,93.0,472.0,552.0,80.0,0
680054,91.0,93.0,472.0,552.0,80.0,9
680055,91.0,93.0,472.0,552.0,80.0,9
680056,89.0,93.0,472.0,552.0,80.0,9
680057,86.0,93.0,472.0,552.0,80.0,3
680058,79.0,90.0,472.0,552.0,80.0,5
680059,79.0,90.0,472.0,552.0,80.0,9
680060,77.0,90.0,472.0,552.0,80.0,9
680061,77.0,90.0,472.0,552.0,80.0,9
680062,75.0,90.0,472.0,552.0,80.0,9
680063,73.0,90.0,472.0,552.0,80.0,9
680064,71.0,90.0,472.0,552.0,80.0,9
680065,69.0,90.0,472.0,552.0,80.0,9
680066,67.0,90.0,472.0,552.0,80.0,9
680067,65.0,90.0,472.0,552.0,80.0,9
680068,62.0,90.0,472.0,552.0,80.0,0
680069,60.0,90.0,472.0,552.0,80.0,9
680070,60.0,90.0,472.0,552.0,80.0,9
680071,58.0,90.0,472.0,552.0,80.0,9
680072,56.0,90.0,472.0,552.0,80.0,9
680073,56.0,90.0,472.0,552.0,80.0,9
680074,54.0,90.0,472.0,552.0,80.0,9
680075,54.0,90.0,472.0,552.0,80.0,9
680076,54.0,90.0,472.0,552.0,80.0,9
680077,54.0,90.0,472.0,552.0,80.0,9
680078,54.0,90.0,472.0,552.0,80.0,9
680079,54.0,90.0,472.0,552.0,80.0,9
680080,52.0,90.0,472.0,552.0,80.0,9
680081,50.0,90.0,472.0,552.0,80.0,9
680082,43.0,90.0,472.0,552.0,80.0,3
680083,41.0,90.0,472.0,552.0,80.0,9
680084,41.0,90.0,472.0,552.0,80.0,9
680085,38.0,87.0,472.0,552.0,80.0,5
680086,36.0,87.0,472.0,552.0,80.0,9
680087,34.0,87.0,472.0,552.0,80.0,9
680088,31.0,84.0,472.0,552.0,80.0,5
680089,24.0,81.0,472.0,552.0,80.0,5
680090,22.0,81.0,472.0,552.0,80.0,9
680091,22.0,81.0,472.0,552.0,80.0,9
680092,19.0,78.0,472.0,552.0,80.0,5
680093,17.0,78.0,472.0,552.0,80.0,9
680094,15.0,78.0,472.0,552.0,80.0,9
680095,8.0,78.0,472.0,552.0,80.0,0
680096,6.0,78.0,472.0,552.0,80.0,9
680097,6.0,78.0,472.0,552.0,80.0,9
680098,4.0,78.0,472.0,552.0,80.0,9
680099,4.0,78.0,472.0,552.0,80.0,9
680100,2.0,78.0,472.0,552.0,80.0,9
680101,0.0,78.0,472.0,552.0,80.0,0
690000,100.0,100.0,200.0,752.0,552.0,3
690001,100.0,100.0,208.0,744.0,536.0,2
690002,100.0,100.0,216.0,736.0,520.0,2
690003,100.0,100.0,224.0,728.0,504.0,2
690004,100.0,100.0,224.0,720.0,496.0,0
690005,100.0,100.0,232.0,712.0,480.0,2
690006,100.0,100.0,232.0,704.0,472.0,3
690007,100.0,100.0,232.0,696.0,464.0,3
690008,100.0,100.0,240.0,688.0,448.0,2
690009,100.0,100.0,248.0,680.0,432.0,2
690010,100.0,100.0,248.0,672.0,424.0,3
690011,100.0,100.0,256.0,664.0,408.0,2
690012,100.0,100.0,264.0,656.0,392.0,2
690013,100.0,100.0,272.0,648.0,376.0,2
690014,100.0,100.0,280.0,640.0,360.0,2
690015,100.0,100.0,280.0,632.0,352.0,3
690016,100.0,100.0,288.0,624.0,336.0,2
690017,100.0,100.0,288.0,616.0,328.0,3
690018,100.0,100.0,288.0,608.0,320.0,3
690019,100.0,100.0,288.0,600.0,312.0,0
690020,100.0,100.0,296.0,592.0,296.0,2
690021,100.0,100.0,304.0,584.0,280.0,2
690022,100.0,100.0,312.0,576.0,264.0,2
690023,100.0,100.0,320.0,568.0,248.0,2
690024,100.0,100.0,328.0,560.0,232.0,2
690025,100.0,100.0,328.0,552.0,224.0,3
690026,100.0,100.0,336.0,544.0,208.0,2
690027,100.0,100.0,336.0,536.0,200.0,3
690028,100.0,100.0,336.0,536.0,200.0,3
690029,100.0,100.0,344.0,536.0,192.0,2
690030,100.0,100.0,352.0,536.0,184.0,2
690031,100.0,100.0,360.0,528.0,168.0,2
690032,100.0,100.0,360.0,528.0,168.0,5
690033,100.0,100.0,360.0,520.0,160.0,8
690034,100.0,100.0,368.0,520.0,152.0,2
690035,100.0,100.0,368.0,520.0,152.0,5
690036,100.0,100.0,376.0,528.0,152.0,2
690037,100.0,100.0,384.0,528.0,144.0,2
690038,100.0,100.0,384.0,528.0,144.0,3
690039,100.0,100.0,392.0,528.0,136.0,2
690040,100.0,100.0,400.0,536.0,136.0,2
690041,100.0,100.0,408.0,544.0,136.0,2
690042,100.0,100.0,408.0,536.0,128.0,3
690043,100.0,100.0,416.0,544.0,128.0,2
690044,100.0,100.0,416.0,536.0,120.0,6
690045,100.0,100.0,424.0,544.0,120.0,2
690046,100.0,100.0,424.0,544.0,120.0,3
690047,100.0,100.0,424.0,536.0,112.0,8
690048,100.0,100.0,424.0,528.0,104.0,7
690049,100.0,100.0,424.0,528.0,104.0,8
690050,100.0,100.0,432.0,536.0,104.0,2
690051,100.0,100.0,432.0,536.0,104.0,5
690052,100.0,100.0,432.0,528.0,96.0,8
690053,93.0,100.0,440.0,528.0,88.0,2
690054,93.0,97.0,440.0,520.0,80.0,5
690055,91.0,97.0,440.0,520.0,80.0,9
690056,91.0,97.0,440.0,520.0,80.0,9
690057,88.0,97.0,440.0,520.0,80.0,0
690058,81.0,94.0,440.0,520.0,80.0,5
690059,78.0,91.0,440.0,520.0,80.0,5
690060,71.0,88.0,440.0,520.0,80.0,5
690061,71.0,88.0,440.0,520.0,80.0,9
690062,64.0,85.0,440.0,520.0,80.0,5
690063,62.0,85.0,440.0,520.0,80.0,9
690064,60.0,85.0,440.0,520.0,80.0,9
690065,58.0,85.0,440.0,520.0,80.0,9
690066,56.0,85.0,440.0,520.0,80.0,9
690067,53.0,85.0,440.0,520.0,80.0,0
690068,51.0,85.0,440.0,520.0,80.0,9
690069,51.0,85.0,440.0,520.0,80.0,9
690070,49.0,85.0,440.0,520.0,80.0,9
690071,49.0,85.0,440.0,520.0,80.0,9
690072,42.0,82.0,440.0,520.0,80.0,5
690073,42.0,82.0,440.0,520.0,80.0,9
690074,40.0,82.0,440.0,520.0,80.0,9
690075,40.0,82.0,440.0,520.0,80.0,9
690076,38.0,82.0,440.0,520.0,80.0,9
690077,36.0,82.0,440.0,520.0,80.0,9
690078,34.0,82.0,440.0,520.0,80.0,9
690079,32.0,82.0,440.0,520.0,80.0,9
690080,30.0,82.0,440.0,520.0,80.0,9
690081,30.0,82.0,440.0,520.0,80.0,9
690082,28.0,82.0,440.0,520.0,80.0,9
690083,26.0,82.0,440.0,520.0,80.0,9
690084,19.0,82.0,440.0,520.0,80.0,3
690085,19.0,82.0,440.0,520.0,80.0,9
690086,17.0,82.0,440.0,520.0,80.0,9
690087,15.0,82.0,440.0,520.0,80.0,9
690088,8.0,82.0,440.0,520.0,80.0,0
690089,5.0,79.0,440.0,520.0,80.0,5
690090,2.0,76.0,440.0,520.0,80.0,5
690091,2.0,76.0,440.0,520.0,80.0,9
690092,0.0,76.0,440.0,520.0,80.0,0
700000,100.0,100.0,200.0,752.0,552.0,3
700001,100.0,100.0,208.0,744.0,536.0,2
700002,100.0,100.0,216.0,736.0,520.0,2
700003,100.0,100.0,224.0,728.0,504.0,2
700004,100.0,100.0,232.0,720.0,488.0,2
700005,100.0,100.0,240.0,712.0,472.0,2
700006,100.0,100.0,248.0,704.0,456.0,2
